unix_timestamp,yaw,pitch,roll
1790139724.910253,-100.64,-1.89,-3.9
1790139725.1036654,-100.65,-1.89,-3.9
1790139725.3214629,-100.65,-1.89,-3.9
1790139725.5263715,-100.65,-1.89,-3.9
1790139725.734652,-100.65,-1.89,-3.9
1790139725.9283862,-100.67,-1.89,-3.9
1790139726.1199365,-100.62,-1.89,-3.89
1790139726.3307962,-100.62,-1.89,-3.88
1790139726.5562513,-100.6,-1.89,-3.87
1790139726.7480223,-100.58,-1.89,-3.86
1790139726.9573183,-100.56,-1.89,-3.85
1790139727.1509643,-100.53,-1.89,-3.84
1790139727.3599157,-93.69,-1.47,-3.92
1790139727.5698345,-76.25,-0.38,-4.17
1790139727.7630303,-58.89,0.78,-4.13
1790139727.9741194,-41.17,1.92,-3.73
1790139728.1837747,-21.42,2.91,-2.81
1790139728.5884137,-10.72,3.32,-2.15
1790139728.5884137,-10.26,3.33,-2.13
1790139728.8012452,-10.23,3.34,-2.12
1790139729.2068527,-10.22,3.34,-2.1
1790139729.421155,-10.23,3.34,-2.11
1790139729.6091416,-10.23,3.34,-2.12
1790139729.8016348,-10.2,3.35,-2.13
1790139729.994856,-9.92,3.35,-2.14
1790139730.2358305,-10.06,3.17,-2.18
1790139730.4288843,-10.14,3.26,-2.24
1790139730.6366339,-10.17,3.27,-2.27
1790139730.877723,-10.14,3.16,-2.31
1790139731.0219123,-10.16,3.06,-2.31
1790139731.2463725,-10.18,3.0,-2.29
1790139731.4637082,-10.15,3.01,-2.43
1790139731.6485302,-10.18,3.03,-2.47
1790139731.8669634,-10.13,2.98,-2.52
1790139732.080826,-10.06,2.92,-2.52
1790139732.2713563,-10.03,2.93,-2.53
1790139732.4941566,-10.03,2.93,-2.54
1790139732.6914227,-10.03,2.93,-2.56
1790139732.8816228,-10.03,2.94,-2.58
1790139733.0743823,-10.01,2.94,-2.6
1790139733.3959708,-10.01,2.93,-2.61
1790139733.5080278,-10.0,2.94,-2.63
1790139733.7173998,-10.0,2.94,-2.65
1790139733.8937051,-10.01,2.94,-2.67
1790139734.120225,-10.04,2.94,-2.7
1790139734.3296866,-10.04,2.93,-2.72
1790139734.525776,-10.05,2.93,-2.73
1790139734.7168088,-10.03,2.93,-2.75
1790139734.9466445,-10.03,2.93,-2.76
1790139735.1369717,-10.02,2.93,-2.77
1790139735.3459978,-10.02,2.92,-2.79
1790139735.555139,-10.02,2.92,-2.79
1790139735.7547772,-10.02,2.93,-2.78
1790139735.9585414,-10.02,2.92,-2.78
1790139736.169858,-10.02,2.93,-2.79
1790139736.3754838,-10.01,2.92,-2.78
1790139736.5527124,-10.02,2.91,-2.77
1790139736.7959158,-10.02,2.9,-2.77
1790139736.994258,-10.02,2.9,-2.76
1790139737.1954184,-10.03,2.9,-2.75
1790139737.3959646,-10.01,2.9,-2.74
1790139737.6000128,-10.0,2.89,-2.73
1790139737.8218398,-10.0,2.88,-2.73
1790139738.002815,-10.0,2.87,-2.72
1790139738.2190874,-10.08,2.94,-2.71
1790139738.4130943,-10.1,2.7,-2.77
1790139738.6358628,-10.12,2.84,-2.78
1790139738.8807735,-10.19,2.83,-2.76
1790139739.0221705,-10.16,2.91,-2.78
1790139739.2149136,-10.14,2.92,-2.77
1790139739.4559438,-10.08,2.95,-2.85
1790139739.6642866,-10.13,2.96,-2.85
1790139739.8559918,-10.19,2.94,-2.86
1790139740.0515382,-10.15,2.93,-2.87
1790139740.2695594,-10.34,2.89,-2.89
1790139740.4618163,-10.34,2.89,-2.89
1790139740.6685066,-10.33,2.89,-2.89
1790139740.8702335,-10.32,2.88,-2.88
1790139741.07967,-10.32,2.88,-2.87
1790139741.2765727,-10.31,2.87,-2.86
1790139741.4985213,-10.31,2.86,-2.85
1790139741.6980255,-10.3,2.86,-2.85
1790139741.9052622,-10.26,2.86,-2.85
1790139742.0981336,-10.28,2.86,-2.85
1790139742.3090112,-10.28,2.86,-2.85
1790139742.485172,-10.28,2.86,-2.85
1790139742.7225263,-10.25,2.85,-2.84
1790139742.9040177,-10.27,2.84,-2.84
1790139743.1287396,-10.27,2.84,-2.84
1790139743.3380003,-10.26,2.84,-2.85
1790139743.50115,-10.26,2.84,-2.84
1790139743.7413604,-10.27,2.84,-2.84
1790139743.9514806,-10.26,2.84,-2.84
1790139744.15921,-10.26,2.84,-2.84
1790139744.357773,-10.26,2.84,-2.84
1790139744.5590825,-10.27,2.84,-2.84
1790139744.769473,-10.23,2.83,-2.84
1790139744.9620683,-10.18,2.83,-2.84
1790139745.170727,-10.14,2.83,-2.84
1790139745.3814387,-10.09,2.82,-2.84
1790139745.5402093,-10.06,2.82,-2.85
1790139745.7979977,-3.86,3.0,-2.36
1790139745.99187,11.99,3.33,-1.27
1790139746.2024908,29.25,3.48,-0.23
1790139746.41103,47.07,3.32,0.85
1790139746.5564358,66.83,2.83,1.92
1790139746.814922,78.98,2.37,2.42
1790139747.0244021,79.58,2.35,2.45
1790139747.218706,79.61,2.36,2.44
1790139747.4294522,79.65,2.35,2.44
1790139747.636486,79.65,2.35,2.45
1790139747.8445425,79.68,2.35,2.47
1790139748.0350509,79.77,2.35,2.49
1790139748.207659,79.77,2.35,2.5
1790139748.41385,80.21,2.44,2.42
1790139748.58914,79.95,2.27,2.53
1790139748.796502,79.91,2.37,2.41
1790139749.0371504,79.88,2.34,2.5
1790139749.2295067,79.94,2.31,2.52
1790139749.4380581,79.94,2.27,2.52
1790139749.6327658,80.03,2.23,2.63
1790139749.8718014,80.03,2.22,2.62
1790139750.0671983,79.99,2.15,2.69
1790139750.294454,80.08,2.1,2.73
1790139750.502366,80.09,1.98,2.72
1790139750.7074285,80.06,1.98,2.74
1790139750.9181275,80.11,2.0,2.73
1790139751.1074178,80.15,2.0,2.75
1790139751.3166642,80.19,2.0,2.78
1790139751.4945402,80.22,2.0,2.8
1790139751.7207997,80.23,1.99,2.8
1790139751.947145,80.23,2.0,2.81
1790139752.1401408,80.26,2.0,2.8
1790139752.3179486,80.24,2.01,2.8
1790139752.5452995,80.24,2.01,2.8
1790139752.7628295,80.23,2.0,2.8
1790139752.9520257,80.25,2.0,2.8
1790139753.1455545,80.23,2.0,2.79
1790139753.370469,80.23,2.0,2.79
1790139753.5799372,80.23,2.0,2.79
1790139753.772144,80.22,2.0,2.79
1790139753.9887133,80.22,2.0,2.79
1790139754.1918879,80.22,2.0,2.79
1790139754.3905687,80.22,2.0,2.79
1790139754.6123881,80.22,2.0,2.79
1790139754.8057024,80.2,2.0,2.78
1790139754.9810455,80.27,2.0,2.79
1790139755.2166545,80.31,2.0,2.8
1790139755.4116602,80.35,1.99,2.81
1790139755.6242461,80.4,1.99,2.82
1790139755.7669709,80.38,1.99,2.82
1790139756.0226443,80.37,1.98,2.82
1790139756.2288413,80.82,1.95,2.89
1790139756.4360108,96.3,1.02,3.39
1790139756.6428359,114.96,-0.17,3.43
1790139756.849853,132.54,-1.34,3.12
1790139757.058694,150.32,-2.36,2.57
1790139757.2512412,166.95,-3.14,1.73
1790139757.4600627,170.12,-3.3,1.59
1790139757.6367536,170.12,-3.29,1.6
1790139757.890349,170.11,-3.3,1.6
1790139758.082357,170.08,-3.29,1.6
1790139758.2752302,170.09,-3.3,1.61
1790139758.4838512,170.1,-3.31,1.61
1790139758.5984466,170.08,-3.31,1.61
1790139758.787901,170.2,-3.23,1.61
1790139758.996465,170.09,-3.51,1.76
1790139759.1891248,170.19,-3.63,1.64
1790139759.367043,170.18,-3.6,1.68
1790139759.5768437,170.21,-3.82,1.69
1790139759.8218532,170.22,-3.63,1.63
1790139760.0086222,170.21,-3.46,1.66
1790139760.222237,170.22,-3.24,1.65
1790139760.4590645,170.27,-3.16,1.52
1790139760.6008983,170.27,-3.28,1.51
1790139760.9402592,170.26,-3.41,1.41
1790139761.1499908,170.18,-3.41,1.44
1790139761.3594742,170.19,-3.41,1.44
1790139761.565532,170.21,-3.41,1.44
1790139761.6823716,170.22,-3.4,1.44
1790139761.9528005,170.22,-3.4,1.44
1790139762.1764257,170.19,-3.4,1.44
1790139762.3840556,170.21,-3.4,1.43
1790139762.5772738,170.22,-3.4,1.43
1790139762.6951938,170.21,-3.39,1.42
1790139762.9895391,170.17,-3.39,1.41
1790139763.1948638,170.19,-3.4,1.4
1790139763.4039598,170.2,-3.4,1.39
1790139763.5762212,170.22,-3.4,1.39
1790139763.7098622,170.23,-3.4,1.38
1790139764.0188153,170.22,-3.41,1.38
1790139764.215403,170.23,-3.41,1.37
1790139764.4219131,170.23,-3.41,1.37
1790139764.6292825,170.23,-3.41,1.37
1790139764.7089183,170.23,-3.41,1.37
1790139765.0455399,170.23,-3.41,1.37
1790139765.2440138,170.23,-3.41,1.37
1790139765.4324436,170.23,-3.41,1.37
1790139765.658838,170.2,-3.41,1.37
1790139765.7368004,170.22,-3.41,1.38
1790139766.0598788,170.22,-3.41,1.39
1790139766.188788,170.21,-3.41,1.39
1790139766.4777787,170.22,-3.41,1.39
1790139766.674325,170.21,-3.4,1.4
1790139766.7349327,-178.51,-3.66,0.88
1790139767.0895593,-161.78,-3.81,-0.26
1790139767.3000991,-144.26,-3.69,-1.49
1790139767.4937117,-126.42,-3.22,-2.56
1790139767.703178,-106.75,-2.28,-3.47
1790139767.735042,-88.8,-1.29,-3.88
1790139768.1092489,-70.88,-0.03,-4.06
1790139768.3186738,-52.93,1.07,-3.96
1790139768.3344848,-35.01,2.11,-3.38
1790139768.5410473,-17.03,2.91,-2.64
1790139768.731907,-9.84,3.16,-2.22
1790139768.9641182,-9.71,3.16,-2.21
1790139769.3460698,-9.72,3.16,-2.21
1790139769.3460698,-9.73,3.16,-2.19
1790139769.5605247,-9.73,3.16,-2.17
1790139769.7471757,-9.74,3.17,-2.17
1790139769.9571571,-9.71,3.17,-2.17
1790139770.1969268,-9.74,3.17,-2.17
1790139770.356939,-10.01,3.18,-2.08
1790139770.581845,-9.76,2.96,-2.19
1790139770.7740417,-9.76,3.04,-2.18
1790139770.967151,-9.72,3.16,-2.19
1790139771.1747317,-9.74,3.34,-2.21
1790139771.4137056,-9.79,3.51,-2.17
1790139771.5903404,-9.8,3.5,-2.33
1790139771.8007522,-9.76,3.46,-2.36
1790139772.0562024,-9.73,3.36,-2.39
1790139772.2153418,-9.74,3.23,-2.41
1790139772.4061553,-10.0,3.1,-2.47
1790139772.7953396,-9.98,3.11,-2.5
1790139772.9214153,-9.98,3.12,-2.51
1790139773.0336504,-9.98,3.11,-2.51
1790139773.816961,-9.98,3.11,-2.5
1790139773.816961,-10.0,3.09,-2.49
1790139774.0098066,-10.0,3.09,-2.49
1790139774.2552242,-10.0,3.09,-2.49
1790139774.4605758,-9.99,3.09,-2.49
1790139774.4763901,-9.98,3.1,-2.49
1790139774.8304937,-9.94,3.1,-2.5
1790139774.9918284,-9.94,3.1,-2.51
1790139775.2836816,-9.96,3.11,-2.52
1790139775.2980206,-9.93,3.11,-2.52
1790139775.4919708,-9.92,3.11,-2.53
1790139775.6857219,-9.9,3.12,-2.54
1790139776.1006582,-9.89,3.12,-2.54
1790139776.117221,-9.87,3.13,-2.54
1790139776.3057973,-9.86,3.13,-2.55
1790139776.5176992,-9.86,3.12,-2.55
1790139776.7197614,-9.86,3.12,-2.55
1790139776.9183452,-9.85,3.12,-2.55
1790139777.1311536,-9.85,3.12,-2.55
1790139777.3276854,-9.86,3.12,-2.55
1790139777.5417902,-9.85,3.14,-2.56
1790139777.730898,-9.86,3.14,-2.56
1790139777.9508142,-9.85,3.14,-2.57
1790139778.1394463,-9.85,3.15,-2.57
1790139778.3609934,-9.83,3.16,-2.57
1790139778.5668619,-9.84,3.17,-2.58
1790139778.7735627,-9.83,3.18,-2.59
1790139778.9643204,-16.59,2.92,-3.0
1790139779.1801722,-34.17,2.02,-3.79
1790139779.3836198,-49.83,1.02,-4.2
1790139779.5945907,-69.29,-0.22,-4.27
1790139779.7843275,-87.17,-1.39,-4.02
1790139779.990374,-99.11,-2.13,-3.64
1790139780.1962752,-100.24,-2.18,-3.6
1790139780.4109156,-100.2,-2.16,-3.61
1790139780.6005707,-100.22,-2.15,-3.61
1790139780.822966,-100.22,-2.14,-3.61
1790139781.013019,-100.22,-2.14,-3.61
1790139781.2503662,-100.24,-2.0,-3.67
1790139781.4244635,-100.35,-2.34,-3.68
1790139781.6313887,-100.26,-2.31,-3.77
1790139781.8381083,-100.17,-2.36,-3.78
1790139782.076416,-100.19,-2.4,-3.68
1790139782.251364,-100.19,-2.42,-3.67
1790139782.4579453,-100.19,-2.44,-3.64
1790139782.6794446,-100.16,-2.38,-3.61
1790139782.8988864,-100.16,-2.39,-3.58
1790139783.0756423,-100.18,-2.37,-3.57
1790139783.2741835,-99.69,-2.42,-3.59
1790139783.4803853,-99.89,-2.36,-3.6
1790139783.6863399,-99.94,-2.35,-3.6
1790139783.8882022,-99.98,-2.35,-3.6
1790139784.0949895,-99.98,-2.34,-3.6
1790139784.269133,-99.98,-2.33,-3.6
1790139784.4917,-100.01,-2.33,-3.61
1790139784.6985006,-100.01,-2.33,-3.61
1790139784.9202065,-100.0,-2.32,-3.62
1790139785.111147,-100.04,-2.32,-3.61
1790139785.3171914,-100.05,-2.32,-3.61
1790139785.5236094,-100.07,-2.31,-3.6
1790139785.7290814,-100.05,-2.31,-3.6
1790139785.9189777,-100.09,-2.31,-3.6
1790139786.1404934,-100.09,-2.3,-3.59
1790139786.34547,-100.1,-2.3,-3.59
1790139786.5356555,-100.1,-2.3,-3.59
1790139786.7354445,-100.1,-2.3,-3.59
1790139786.935626,-100.1,-2.3,-3.59
