unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1790151221.1161733,-0.01034,0.0054,-1.0012,0.00176,0.00529,-0.00131
1790151221.277828,-0.0101,0.00727,-1.00253,0.00293,0.00865,-4e-05
1790151221.443485,-0.01494,-0.00309,-1.00119,-0.0002,0.00555,0.0065
1790151221.5237198,-0.0137,0.0087,-1.00339,0.00439,0.00105,-0.01742
1790151221.6663625,-0.01509,0.00349,-1.00187,0.00311,0.00578,0.00502
1790151221.9256878,-0.01376,0.00253,-1.00187,0.00414,0.01262,0.00805
1790151221.9256878,-0.01054,0.0094,-1.00241,0.0018,0.00437,-0.00132
1790151222.1372356,0.00142,0.02688,-1.00262,0.00611,0.00795,-0.05345
1790151222.2782948,-0.01883,-0.00437,-1.0028,0.00344,0.00654,0.01692
1790151222.347556,-0.00929,0.01192,-1.00159,0.0008,0.00348,-0.00209
1790151222.5483828,-0.00814,0.00922,-1.0019,0.0006,0.00749,-0.00489
1790151222.5483828,-0.01287,0.00566,-1.00321,0.00347,0.00728,-0.0007
1790151222.6867454,0.0037,0.03397,-1.00035,-0.02665,0.00714,-0.09756
1790151222.96065,-0.02502,-0.06382,-1.0287,0.00145,-0.02511,-1.23756
1790151222.9626405,-0.01278,-0.02432,-0.98971,0.01485,-0.01399,-1.46621
1790151223.1573157,0.0074,-0.00588,-1.00895,0.00635,-0.02236,-1.53646
1790151223.3661706,0.02756,0.01246,-0.99087,-0.02425,0.04332,-1.58364
1790151223.5743017,0.02108,-0.03925,-0.99244,0.00722,0.02354,-1.52912
1790151223.5743017,-0.00149,-0.01415,-0.99704,0.05088,0.03361,-1.58494
1790151223.6706183,-0.00773,-0.05959,-0.9835,0.05046,-0.015,-1.33521
1790151223.7779424,-0.01307,0.00604,-1.00414,0.00216,0.00384,-0.493
1790151223.9783297,-0.02348,-0.03715,-1.00453,0.00179,0.01249,0.02267
1790151223.9783297,-0.00688,0.01048,-1.00329,0.0008,0.00756,-0.00829
1790151224.0925667,0.00268,0.00764,-1.00245,0.00097,0.00874,-0.00137
1790151224.1887617,-0.00039,0.00616,-1.00207,0.00379,0.00655,0.00389
1790151224.3935769,-0.01775,-0.00017,-1.00141,0.00657,0.00522,0.00548
1790151224.3935769,-0.01424,0.00982,-1.00387,0.00437,0.00171,-0.00104
1790151224.592707,-0.00616,0.00879,-1.00279,0.00683,0.00844,0.00224
1790151224.592707,-0.00761,0.00676,-1.00235,0.00488,0.00465,-0.00279
1790151224.6887243,-0.00787,-0.00465,-1.00161,0.00383,0.00208,-0.00109
1790151224.729945,-0.01357,0.01333,-1.00467,0.00468,0.00495,-0.03778
1790151224.88279,0.12096,0.00253,-1.00425,-0.00162,0.01961,0.01429
1790151224.9523394,0.22619,0.01918,-1.0115,0.01291,0.02324,0.01171
1790151225.1051702,0.08339,-0.00624,-0.99351,0.01981,-0.03224,-0.00725
1790151225.1709507,-0.10912,-0.02307,-0.97801,-0.00637,0.00732,0.03242
1790151225.2929368,-0.12084,-0.00961,-1.02522,-0.03303,-0.01103,0.03832
1790151225.3842657,0.01035,-0.02671,-1.00226,-0.03685,0.02931,0.03502
1790151225.507377,0.06911,0.00347,-1.00096,-0.0248,0.00608,0.01138
1790151225.6255484,0.02163,0.02458,-0.99273,0.01046,-0.00839,-0.02671
1790151225.7229705,-0.06858,-0.02349,-1.01902,0.01521,-0.02046,0.03503
1790151225.7556665,-0.04055,0.01645,-1.00151,-0.00617,0.03251,-0.00668
